Brand,Category,Product,Size,Cost,Likes,Perfume_size,No_of_reviews,Rating
"bobbi-brown
",Fragrance,Beach Rollerball,ITEM 1628940,$28.00 ,7563 loves,0.2 oz/ 6 mL Eau de Parfum Rollerball,158 reviews,3.9
"bobbi-brown
",Tools & Brushes,Ultra Fine Eye Liner Brush,ITEM 1291327,$29.00 ,20K loves,NA,348 reviews,4.6
"bobbi-brown
",Tools & Brushes,Blush Brush,ITEM 1291269,$58.00 ,7683 loves,NA,90 reviews,4.5
"bobbi-brown
",Tools & Brushes,Full Coverage Face Brush,ITEM 1639681,$48.00 ,6142 loves,NA,65 reviews,4.7
"bobbi-brown
",Tools & Brushes,Angle Eye Shadow Brush,ITEM 1515550,$34.00 ,4023 loves,NA,19 reviews,4.6
"bobbi-brown
",Tools & Brushes,Bronzer Brush,ITEM 1291285,$60.00 ,3325 loves,NA,58 reviews,3.5
"bobbi-brown
",Tools & Brushes,Concealer Blending Brush,ITEM 1291772,$34.00 ,3300 loves,NA,10 reviews,3.6
"bobbi-brown
",Tools & Brushes,Sheer Powder Brush,ITEM 1639673,$48.00 ,2117 loves,NA,17 reviews,3.5
"bobbi-brown
",Tools & Brushes,Face Blender Brush,ITEM 1291277,$54.00 ,2974 loves,NA,35 reviews,3.3
"bobbi-brown
",Tools & Brushes,Cream Shadow Brush,ITEM 1289719,$34.00 ,2784 loves,NA,25 reviews,4.2
"bobbi-brown
",Tools & Brushes,Face Brush,ITEM 1352764,$46.00 ,1802 loves,NA,15 reviews,4.5
"bobbi-brown
",Tools & Brushes,Eye Blender Brush,ITEM 1538412,$37.00 ,5533 loves,NA,10 reviews,4.7
"bobbi-brown
",Tools & Brushes,Angled Face Brush,ITEM 1809748,$54.00 ,1193 loves,NA,6 reviews,4
"bobbi-brown
",Tools & Brushes,Eye Definer Brush,ITEM 1515535,$34.00 ,2140 loves,NA,9 reviews,4.9
"bobbi-brown
",Tools & Brushes,Eye Sweep Brush,ITEM 1291350,$37.00 ,3025 loves,NA,22 reviews,4.7
"bobbi-brown
",Tools & Brushes,Dual-Ended Brow Definer & Groomer Brush,ITEM 1809938,$37.00 ,1479 loves,NA,9 reviews,3.8
"bobbi-brown
",Bath & Body,BB Cream SPF 35,SIZE 1.35 oz•ITEM 1458496,$46.00 ,20K loves,COLOR: Fair - medium beige with neutral undertones; for light to medium skin,622 reviews,3.9
"bobbi-brown
",Bath & Body,Broad Spectrum SPF 50 Protective Face Base,SIZE 1.7 oz•ITEM 1659309,$45.00 ,2399 loves,NA,20 reviews,4.3
"bumble-bumble
",Hair,Hairdresser’s Invisible Oil Heat & UV Protective Primer,ITEM 1602960,$28.00 ,50K loves,SIZE: 8.5 oz/ 250 mL,1195 reviews,4.6
"bumble-bumble
",Hair,Hairdresser’s Invisible Oil Conditioner,ITEM 1602952,$34.00 ,10K loves,SIZE: 6.7 oz/ 200 mL,249 reviews,4.1
"bumble-bumble
",Hair,Hairdresser’s Invisible Oil Shampoo,ITEM 1602945,$31.00 ,10K loves,SIZE: 8.5 oz/ 250 mL,346 reviews,3.9
"bumble-bumble
",Hair,Hairdresser’s Invisible Oil,ITEM 1438019,$40.00 ,50K loves,SIZE: 3.4 oz/ 100 mL,1543 reviews,4.5
"bumble-bumble
",Hair,Thickening Volume Shampoo,ITEM 1270024,$26.00 ,20K loves,SIZE: 8 oz/ 236 mL,599 reviews,3.8
"bumble-bumble
",Hair,Bb. Pret-a-Powder Tres Invisible Dry Shampoo with French Pink Clay,ITEM 1979707,$29.00 ,10K loves,SIZE: 3.1 oz/ 85 g,455 reviews,4.5
"bumble-bumble
",Hair,Thickening Spray,ITEM 1270578,$30.00 ,20K loves,SIZE: 8 oz/ 250 mL,795 reviews,4.1
"bumble-bumble
",Hair,Thickening Volume Conditioner,ITEM 1270156,$28.00 ,10K loves,SIZE: 8 oz/ 236 mL,291 reviews,3.7
"bumble-bumble
",Hair,Thickening Dryspun Finish Volume Spray,ITEM 1540889,$31.00 ,20K loves,SIZE: 4 oz,1121 reviews,4.2
"bumble-bumble
",Hair,Prêt-à-Powder,ITEM 1562859,$28.00 ,30K loves,SIZE: 2 oz/ 56 g,1127 reviews,4
"bumble-bumble
",Hair,Super Rich Conditioner,ITEM 1270198,$28.00 ,10K loves,SIZE: 8 oz/ 236 mL,299 reviews,4.3
"bumble-bumble
",Hair,Surf Spray,ITEM 1270776,$27.00 ,40K loves,SIZE: 4 oz/ 125 mL,2156 reviews,3.6
"bumble-bumble
",Hair,Gentle Shampoo,ITEM 1270065,$26.00 ,9784 loves,SIZE: 8 oz/ 236 mL,291 reviews,4.2
"bumble-bumble
",Hair,Bb. Pret-a-Powder Tres Invisible Nourishing Dry Shampoo with Hibiscus Extract,ITEM 1979723,$29.00 ,4075 loves,SIZE: 3.1 oz/ 85 g,232 reviews,4.6
"bumble-bumble
",Hair,Sunday Shampoo,SIZE 8 oz/ 236 mL•ITEM 1270073,$26.00 ,10K loves,NA,274 reviews,4.8
"bumble-bumble
",Hair,Hairdresser’s Invisible Oil Primer Mini,ITEM 1638386,$12.00 ,6829 loves,SIZE: 2 oz/ 50 mL,1195 reviews,4.6
"bumble-bumble
",Hair,Bb. Curl (Style) Defining Creme,ITEM 1773415,$31.00 ,10K loves,SIZE: 8.5 oz/ 251 mL,208 reviews,3.7
"bumble-bumble
",Hair,Bb. Don’t Blow It Fine (H)air Styler,ITEM 1689256,$31.00 ,20K loves,SIZE: 5 oz/ 150 mL,928 reviews,3.8
"bumble-bumble
",Hair,Brownish Hair Powder,ITEM 1270388,$36.00 ,5426 loves,SIZE: 4.4 oz/ 130 mL,419 reviews,3
"bumble-bumble
",Hair,Solid & Striped Surf Spray,SIZE 4.2 oz/ 125 mL•ITEM 2025963,$27.00 ,963 loves,"TYPE: Malibu Beach - tropical, coconut scent",5 reviews,4
"bumble-bumble
",Hair,Sumotech,SIZE 1.5 oz/ 42 g•ITEM 1270677,$29.00 ,6133 loves,NA,185 reviews,4.5
"bumble-bumble
",Hair,Repair Blow Dry,ITEM 1668045,$32.00 ,10K loves,SIZE: 5 oz/ 150 mL,379 reviews,4.6
"bumble-bumble
",Hair,Bb. Color Stick,SIZE 0.12 oz/ 3.5 g•ITEM 1895838,$26.00 ,5582 loves,COLOR: Brown - Natural,79 reviews,3.9
"bumble-bumble
",Hair,Creme de Coco Shampoo,ITEM 1270040,$26.00 ,7468 loves,SIZE: 8 oz/ 236 mL,251 reviews,4.2
"bumble-bumble
",Hair,Creme de Coco Conditioner,ITEM 1270172,$28.00 ,6550 loves,SIZE: 8 oz/ 236 mL,207 reviews,3.9
"bumble-bumble
",Hair,Bb. Save The Day Daytime Protective Repair Fluid,ITEM 1977099,$45.00 ,9086 loves,SIZE: 3.2 oz/ 95 mL,93 reviews,4.5
"bumble-bumble
",Hair,Spray de Mode Flexible Hold Hairspray,ITEM 1319094,$30.00 ,6625 loves,SIZE: 10 oz/ 295 mL,251 reviews,4.2
"bumble-bumble
",Hair,Thickening Full Form Volume Mousse,ITEM 1489988,$30.00 ,10K loves,SIZE: 5 oz,285 reviews,4.1
"bumble-bumble
",Hair,Hairdresser’s Invisible Oil Mini,SIZE 0.85 oz•ITEM 1543214,$22.00 ,5425 loves,NA,26 reviews,4.6
"bumble-bumble
",Hair,All-Style Blow Dry,ITEM 1668037,$32.00 ,9433 loves,SIZE: 5 oz/ 150 mL,180 reviews,4.6
"bumble-bumble
",Hair,Bb. Scalp Detox,SIZE 3.5 oz/ 150 mL•ITEM 2033256,$34.00 ,5961 loves,NA,25 reviews,4.2
"bumble-bumble
",Hair,Hairdresser’s Invisible Oil Dry Oil Finishing Spray,ITEM 1833136,$34.00 ,9990 loves,SIZE: 3.2 oz/ 95 mL,104 reviews,3.9
"bumble-bumble
",Hair,Straight Blow Dry,ITEM 1376318,$32.00 ,10K loves,SIZE: 5 oz/ 150 mL,709 reviews,4.4
"bumble-bumble
",Hair,Bb. While You Sleep Overnight Damage Repair Masque,SIZE 6.4 oz/ 190 mL•ITEM 1977115,$49.00 ,7650 loves,NA,60 reviews,4.1
"bumble-bumble
",Hair,Bb. Curl (Style) Pre-Style/Re-Style Primer,ITEM 1773399,$28.00 ,9958 loves,SIZE: 8.5 oz/ 251 mL,184 reviews,4.2
"bumble-bumble
",Hair,Surf Foam Spray Blow Dry,ITEM 1788827,$31.00 ,10K loves,SIZE: 4 oz/ 118 mL,200 reviews,4
"bumble-bumble
",Hair,Prep,ITEM 1270289,$25.00 ,10K loves,SIZE: 8 oz/ 250 mL,261 reviews,4.2
"bumble-bumble
",Hair,Surf Infusion,ITEM 1675347,$29.00 ,10K loves,SIZE: 3.4 oz/ 100 mL,374 reviews,3.6
"bumble-bumble
",Hair,Prêt-à-Powder Tres Invisible Dry Shampoo Mini,SIZE .85 oz/ 23 g•ITEM 1979715,$14.00 ,6099 loves,NA,455 reviews,4.5
"bumble-bumble
",Hair,Seaweed Shampoo,ITEM 1269992,$24.00 ,4915 loves,SIZE: 8 oz/ 236 mL,187 reviews,4.2
"bumble-bumble
",Hair,Bb. Curl (Care) Conditioner,SIZE 6.7 oz/ 198 mL•ITEM 1773381,$34.00 ,4603 loves,NA,101 reviews,4.2
"bumble-bumble
",Hair,Bb. Strong Finish Firm Hold Hairspray,ITEM 1833169,$30.00 ,3086 loves,SIZE: 10 oz/ 300 mL,31 reviews,4.2
"bumble-bumble
",Hair,Bb. Texture Hair (Un) Dressing Creme,ITEM 1336635,$31.00 ,8886 loves,SIZE: 5 oz/ 150 mL,607 reviews,4.1
"bumble-bumble
",Hair,Bb. Color Gloss,SIZE 5 oz/ 150 mL•ITEM 2025849,$34.00 ,3355 loves,COLOR: Clear,28 reviews,3.4
"bumble-bumble
",Hair,Color Minded Shampoo,ITEM 1425339,$31.00 ,5478 loves,SIZE: 8.5 oz/ 250 mL,140 reviews,4
"bumble-bumble
",Hair,Bb. Don’t Blow It Thick (H)air Styler,ITEM 1895887,$31.00 ,3249 loves,SIZE: 5 oz/ 150 mL,44 reviews,3.9
"bumble-bumble
",Hair,Tonic Lotion,ITEM 1270305,$25.00 ,10K loves,SIZE: 8 oz/ 250 mL,477 reviews,4.4
"bumble-bumble
",Hair,Brilliantine,SIZE 2 oz/ 60 mL•ITEM 1270644,$24.00 ,6493 loves,NA,271 reviews,4.3
"bumble-bumble
",Hair,Does It All Light Hold Hairspray,ITEM 1319086,$30.00 ,5881 loves,SIZE: 10 oz/ 300 mL,214 reviews,4.2
"bumble-bumble
",Hair,Color Minded Conditioner,ITEM 1425347,$34.00 ,3505 loves,SIZE: 5 oz/ 150 mL,81 reviews,3.8
"bumble-bumble
",Hair,Surf Foam Wash Shampoo,SIZE 8.5 oz/ 250 mL•ITEM 1519420,$26.00 ,8409 loves,NA,287 reviews,3.5
"bumble-bumble
",Hair,Grooming Creme,ITEM 1270636,$31.00 ,4895 loves,SIZE: 5 oz/ 150 mL,214 reviews,4.2
"bumble-bumble
",Hair,Blondish Hair Powder,ITEM 1270370,$36.00 ,2528 loves,SIZE: 4.4 oz/ 130 mL,220 reviews,2.9
"bumble-bumble
",Hair,Hairdresser’s Invisible Oil Conditioner Mini,ITEM 1696681,$13.00 ,1133 loves,SIZE: 2 oz/ 60 mL,8 reviews,3.9
"bumble-bumble
",Hair,Full Potential Hair Preserving Conditioner,SIZE 6.7 oz/ 200 mL•ITEM 1731710,$34.00 ,2290 loves,NA,33 reviews,3.7
"bumble-bumble
",Hair,Bb. sumoclay,SIZE 1.5 oz/ 45 mL•ITEM 1895879,$29.00 ,1674 loves,NA,21 reviews,4.4
"bumble-bumble
",Hair,Prêt-à-Powder Mini,SIZE .5 oz / 14 g•ITEM 1668938,$13.00 ,3141 loves,NA,1127 reviews,4
"bumble-bumble
",Hair,Thickening Volume Creme Contour,SIZE 1.5 oz/ 45 mL•ITEM 1489962,$29.00 ,3204 loves,NA,67 reviews,4
"bumble-bumble
",Hair,Surf Creme Rinse Conditioner,SIZE 8.5 oz/ 250 mL•ITEM 1519438,$28.00 ,6188 loves,NA,102 reviews,3.7
"bumble-bumble
",Hair,Hairdresser’s Invisible Oil Shampoo Mini,ITEM 1696673,$12.00 ,1054 loves,SIZE: 2 oz/ 60 mL,6 reviews,4.3
"bumble-bumble
",Men,Thickening Volume Shampoo,ITEM 1270024,$26.00 ,20K loves,SIZE: 8 oz/ 236 mL,599 reviews,3.8
"bumble-bumble
",Men,Thickening Volume Conditioner,ITEM 1270156,$28.00 ,10K loves,SIZE: 8 oz/ 236 mL,291 reviews,3.7
"bumble-bumble
",Men,Super Rich Conditioner,ITEM 1270198,$28.00 ,10K loves,SIZE: 8 oz/ 236 mL,299 reviews,4.3
"bumble-bumble
",Men,Surf Spray,ITEM 1270776,$27.00 ,40K loves,SIZE: 4 oz/ 125 mL,2156 reviews,3.6
"bumble-bumble
",Men,Gentle Shampoo,ITEM 1270065,$26.00 ,9784 loves,SIZE: 8 oz/ 236 mL,291 reviews,4.2
"bumble-bumble
",Men,Sumotech,SIZE 1.5 oz/ 42 g•ITEM 1270677,$29.00 ,6133 loves,NA,185 reviews,4.5
"bumble-bumble
",Men,Surf Infusion,ITEM 1675347,$29.00 ,10K loves,SIZE: 3.4 oz/ 100 mL,374 reviews,3.6
"bumble-bumble
",Men,Seaweed Shampoo,ITEM 1269992,$24.00 ,4915 loves,SIZE: 8 oz/ 236 mL,187 reviews,4.2
"bumble-bumble
",Men,Bb. Texture Hair (Un) Dressing Creme,ITEM 1336635,$31.00 ,8886 loves,SIZE: 5 oz/ 150 mL,607 reviews,4.1
"bumble-bumble
",Men,Tonic Lotion,ITEM 1270305,$25.00 ,10K loves,SIZE: 8 oz/ 250 mL,477 reviews,4.4
"bumble-bumble
",Men,Surf Foam Wash Shampoo,SIZE 8.5 oz/ 250 mL•ITEM 1519420,$26.00 ,8409 loves,NA,287 reviews,3.5
"bumble-bumble
",Men,Grooming Creme,ITEM 1270636,$31.00 ,4895 loves,SIZE: 5 oz/ 150 mL,214 reviews,4.2
"bumble-bumble
",Men,Bb. sumoclay,SIZE 1.5 oz/ 45 mL•ITEM 1895879,$29.00 ,1674 loves,NA,21 reviews,4.4
"bumble-bumble
",Men,Thickening Volume Creme Contour,SIZE 1.5 oz/ 45 mL•ITEM 1489962,$29.00 ,3204 loves,NA,67 reviews,4
"bumble-bumble
",Men,Surf Creme Rinse Conditioner,SIZE 8.5 oz/ 250 mL•ITEM 1519438,$28.00 ,6188 loves,NA,102 reviews,3.7
"bumble-bumble
",Men,Semisumo,SIZE 1.5 oz/ 42 g•ITEM 1460997,$29.00 ,3373 loves,NA,73 reviews,4.4
"bumble-bumble
",Men,Seaweed Conditioner,ITEM 1270230,$25.00 ,2617 loves,SIZE: 8 oz/ 236 mL,107 reviews,3.4
"bumble-bumble
",Men,Styling Creme,ITEM 1270594,$26.00 ,4753 loves,SIZE: 8 oz/ 250 mL,222 reviews,4
"bumble-bumble
",Men,Sumowax,SIZE 1.5 oz/ 42 g•ITEM 1270669,$29.00 ,1669 loves,NA,88 reviews,4
"bumble-bumble
",Men,Gel,SIZE 5 oz/ 150 mL•ITEM 1270602,$26.00 ,1353 loves,NA,36 reviews,4.3
"bumble-bumble
",Men,Bb. sumogel,SIZE 1.5 oz/ 50 mL•ITEM 1895861,$29.00 ,521 loves,NA,5 reviews,4.2
"Clinique
",Men,Anti-Age Eye Cream,SIZE 0.5 oz/ 15 mL•ITEM 1202464,$32.00 ,2456 loves,NA,30 reviews,4.5
"Clinique
",Men,Cleansing by Clinique Sonic System Purifying Cleansing Brush,ITEM 1639350,$90.00 ,6514 loves,NA,105 reviews,4.3
"Clinique
",Men,Dark Spot Corrector,SIZE 1 oz/ 29 mL•ITEM 1446954,$49.50 ,2207 loves,NA,14 reviews,4.4
"Clinique
",Men,Anti-Age Moisturizer,SIZE 3.4 oz/ 100 mL•ITEM 1596220,$40.00 ,1988 loves,NA,5 reviews,5
"Clinique
",Men,Broad Spectrum SPF 50 Sunscreen Body Cream,SIZE 5 oz•ITEM 1151729,$27.50 ,2590 loves,NA,e,f
"Clinique
",Men,Clinique for Men Sonic System Deep Cleansing Brush,ITEM 1734656,$90.00 ,1310 loves,NA,2 reviews,5
"Clinique
",Men,Clinique Happy for Men,ITEM 346494,$52.00 ,1428 loves,1.7 oz/ 50 mL Eau de Toilette Spray,74 reviews,4.9
"Clinique
",Men,Maximum Hydrator,SIZE 1.7 oz/ 50 mL•ITEM 882480,$36.00 ,2339 loves,NA,45 reviews,4.6
"Clinique
",Men,Oil Control Mattifying Moisturizer,SIZE 3.4 oz/ 100 mL•ITEM 1580802,$27.00 ,1657 loves,NA,42 reviews,4.3
"Clinique
",Men,Charcoal Face Wash,SIZE 6.7 oz/ 200 mL•ITEM 1734649,$20.00 ,2222 loves,NA,14 reviews,4.8
"Clinique
",Men,Face Scrub,SIZE 3.4 oz/ 100 mL•ITEM 50997,$21.00 ,2848 loves,NA,148 reviews,4.7
"Clinique
",Men,UV Defense Broad Spectrum SPF 50,SIZE 1 oz•ITEM 1705243,$29.50 ,923 loves,NA,7 reviews,5
"Clinique
",Men,Clinique For Men™ Custom Fit Daily Set For Dry Skin,ITEM 2044089,"$27.00
($40.00 value)",0 loves,NA,e,f
"Clinique
",Men,Purifying Cleansing Brush Head Refill,ITEM 1639343,$27.00 ,1642 loves,NA,11 reviews,4.5
"Clinique
",Men,Anti-Fatigue Eye Gel,SIZE 0.5 oz/ 15 mL•ITEM 1371673,$32.00 ,2091 loves,NA,24 reviews,4
"Clinique
",Men,Clinique for Men Daily Age Repair Set,ITEM 2044097,"$37.00
($53.00 value)",355 loves,NA,e,f
"Clinique
",Men,Oil Control Face Wash,SIZE 6.7 oz/ 200 mL•ITEM 1580778,$17.50 ,1419 loves,NA,11 reviews,4.7
"Clinique
",Men,Sonic System Acne Solutions Deep Cleansing Brush Head,ITEM 1677145,$27.00 ,1896 loves,NA,14 reviews,4.9
"Clinique
",Men,Aloe Shave Gel,ITEM 1580810,$17.00 ,995 loves,SIZE: 4.2 oz/ 125 mL,35 reviews,4.7
"Clinique
",Men,Face Soap With Dish,SIZE 5.2 oz/ 147 g•ITEM 50534,$15.00 ,939 loves,FORMULATION: Regular Strength,26 reviews,4.3
"Clinique
",Men,Post-Shave Soother,SIZE 2.5 oz/ 75 mL•ITEM 51052,$20.00 ,1806 loves,NA,37 reviews,4.8
"Clinique
",Men,Face Wash,SIZE 6.7 oz/ 200 mL•ITEM 1580786,$17.50 ,843 loves,NA,7 reviews,3.6
"Clinique
",Men,Sonic System Extra Gentle Cleansing Brush Head,ITEM 1774868,$27.00 ,546 loves,NA,3 reviews,5
"Clinique
",Men,Exfoliating Tonic,SIZE 6.7 oz/ 198 mL•ITEM 50765,$14.00 ,1885 loves,TYPE: Oily Skin,47 reviews,4.5
"Clinique
",Men,Moisturizing Lotion,ITEM 1580794,$27.00 ,1346 loves,SIZE: 3.4 oz/ 100 mL,38 reviews,4.5
"Clinique
",Men,Broad Spectrum SPF 21 Moisturizer,SIZE 3.4 oz/ 100 mL•ITEM 882506,$26.00 ,1956 loves,NA,63 reviews,4.4
"Clinique
",Men,Sonic System Massaging Treatment Applicator,ITEM 1774843,$35.00 ,1390 loves,NA,7 reviews,4.9
"Clinique
",Men,Clinique For Men™ Oil Control Starter Kit,ITEM 2044113,$14.50 ,8 loves,NA,e,f
"Clinique
",Men,Clinique For Men™ Anti-Aging Starter Kit,ITEM 2044121,$14.50 ,9 loves,NA,e,f
"Clinique
",Men,Cream Shave,SIZE 4.2 oz/ 125 mL•ITEM 51029,$17.00 ,554 loves,NA,33 reviews,4.5
"Clinique
",Men,Clinique for Men Sonic Cleansing Brush Head Refill,ITEM 1734664,$27.00 ,240 loves,NA,e,f
"Clinique
",Men,Clinique For Men™ Water-Gel Starter Kit,ITEM 2044105,$14.50 ,10 loves,NA,e,f
"Clinique
",Men,Clinique for Men Maximum Hydrator Activated Water-Gel Concentrate,SIZE 1.6 oz/ 48 mL•ITEM 1940246,$39.00 ,457 loves,NA,3 reviews,4.7
"Clinique
",Men,Antiperspirant-Deodorant Stick,SIZE 2.25 oz•ITEM 786871,$15.00 ,695 loves,NA,32 reviews,4.3
"Clinique
",Skincare,Moisture Surge 72-Hour Auto-Replenishing Hydrator,ITEM 2019461,$39.00 ,20K loves,SIZE: 1.7 oz/ 50 mL,355 reviews,4.5
"Clinique
",Skincare,Take The Day Off Cleansing Balm,ITEM 886267,$29.50 ,90K loves,SIZE: 3.8 oz/ 125 mL,2437 reviews,4.6
"Clinique
",Skincare,Dramatically Different Moisturizing Lotion+,ITEM 1538354,$27.00 ,60K loves,SIZE: 4.2 oz Pump/ 125 mL,1438 reviews,3.9
"Clinique
",Skincare,Dramatically Different Moisturizing Gel,ITEM 789727,$27.00 ,60K loves,SIZE: 4.2 oz Pump/ 125 mL,3255 reviews,4.5
"Clinique
",Skincare,All About Eyes™ Rich,ITEM 971473,$32.50 ,40K loves,SIZE: 0.5 oz/ 15 mL,1397 reviews,4.2
"Clinique
",Skincare,Moisture Surge Intense Skin Fortifying Hydrator,ITEM 1390079,$39.00 ,20K loves,SIZE: 1.7 oz/ 50 mL,826 reviews,4.4
"Clinique
",Skincare,Acne Solutions BB Cream Broad Spectrum SPF 40,SIZE 1 oz/ 30 mL•ITEM 1677160,$39.00 ,20K loves,COLOR: Light Medium,520 reviews,4.2
"Clinique
",Skincare,Pep-Start Eye Cream,SIZE 0.5 oz/ 15 mL•ITEM 1774819,$26.50 ,30K loves,NA,732 reviews,3.7
"Clinique
",Skincare,"Take The Day Off Makeup Remover For Lids, Lashes & Lips",ITEM 48074,$19.00 ,40K loves,SIZE: 4.2 oz/ 125 mL,2237 reviews,4.6
"Clinique
",Skincare,Clinique Smart Custom-Repair Serum,ITEM 1629963,$59.50 ,10K loves,SIZE: 1 oz/ 30 mL,352 reviews,4
"Clinique
",Skincare,Liquid Facial Soap,ITEM 899070,$17.50 ,30K loves,SIZE: 6.7 oz/ 200 mL Mild,1940 reviews,4.4
"Clinique
",Skincare,Clarifying Lotion 2,ITEM 1295708,$15.00 ,20K loves,SIZE: 6.7 oz/ 200 mL,1184 reviews,4.4
"Clinique
",Skincare,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,SIZE 1.4 oz•ITEM 1509512,$39.00 ,20K loves,COLOR: Light Medium,704 reviews,3.8
"Clinique
",Skincare,Acne Solutions Clear Skin System Starter Kit,ITEM 1027499,$28.00 ,30K loves,NA,1419 reviews,4
"Clinique
",Skincare,All About Eyes,ITEM 126581,$32.50 ,20K loves,SIZE: 0.5 oz/ 15 mL,1498 reviews,4.1
"Clinique
",Skincare,Acne Solutions Clarifying Lotion,SIZE 6.7 oz/ 200 mL•ITEM 1027473,$17.00 ,20K loves,NA,829 reviews,4.4
"Clinique
",Skincare,Pep-Start 2-in-1 Exfoliating Cleanser,SIZE 4.2 oz/ 124 mL•ITEM 1829563,$19.50 ,9394 loves,NA,e,f
"Clinique
",Skincare,Redness Solutions Daily Relief Cream,SIZE 1.7 oz/ 50 mL•ITEM 1066729,$49.50 ,10K loves,NA,493 reviews,4
"Clinique
",Skincare,Acne Solutions Cleansing Foam,SIZE 4.2 oz/ 125 mL•ITEM 1027507,$20.50 ,20K loves,NA,866 reviews,4.2
"Clinique
",Skincare,Acne Solutions Clinical Clearing Gel,ITEM 1592831,$26.50 ,30K loves,SIZE: 1 oz/ 30 mL,684 reviews,4.2
"Clinique
",Skincare,Chubby Stick Moisturizing Lip Colour Balm,SIZE 0.1 oz/ 3 g•ITEM 1307859,$17.50 ,60K loves,COLOR: Richer Raisin - sheer plum brown,2252 reviews,4.3
"Clinique
",Skincare,Exfoliating Scrub,SIZE 3.4 oz/ 100 mL•ITEM 579490,$22.00 ,20K loves,NA,988 reviews,4.7
"Clinique
",Skincare,Clarifying Lotion 3,ITEM 1295716,$15.00 ,10K loves,SIZE: 6.7 oz/ 200 mL,777 reviews,4.4
"Clinique
",Skincare,Super City Block Oil-Free Daily Face Protector Broad Spectrum 40 SPF,SIZE 1.4 oz/ 40 mL•ITEM 911396,$25.00 ,9692 loves,NA,732 reviews,4.2
"Clinique
",Skincare,Moisture Surge Overnight Mask,ITEM 1484641,$35.00 ,20K loves,SIZE: 3.4 oz/ 100 mL,320 reviews,4.5
"Clinique
",Skincare,Moisture Surge Hydrating Supercharged Concentrate,ITEM 1898790,$39.00 ,10K loves,SIZE: 1.6 oz/ 48 mL,146 reviews,4.1
"Clinique
",Skincare,Pep-Start HydroBlur Moisturizer,ITEM 1829472,$29.50 ,10K loves,SIZE: 1.7 oz/ 50 mL,484 reviews,3.6
"Clinique
",Skincare,Fresh Pressed Daily Booster with Pure Vitamin C 10%,ITEM 1898774,$76.50 ,8870 loves,SIZE: 4 Count - 0.29 oz/ 8.5 mL,61 reviews,4
"Clinique
",Skincare,Even Better Clinical Dark Spot Corrector & Optimizer,ITEM 1839133,$79.50 ,4967 loves,SIZE: 1.7 oz/ 50 mL,32 reviews,3.3
"Clinique
",Skincare,Repair + Rehydrate Set,ITEM 2019487,"$39.00
($58.50 value)",3362 loves,NA,7 reviews,4.7
"Clinique
",Skincare,Take The Day Off Cleansing Oil,ITEM 1583426,$28.00 ,10K loves,SIZE: 6.7 oz/ 200 mL,364 reviews,4.3
"Clinique
",Skincare,Take The Day Off Micellar Cleansing Towelettes for Face & Eyes,ITEM 1802354,$14.00 ,7777 loves,SIZE: 50 Wipes,197 reviews,3.7
"Clinique
",Skincare,Acne Solutions All-Over Clearing Treatment Oil-Free,SIZE 1.7 oz/ 50 mL•ITEM 1027465,$23.00 ,10K loves,NA,656 reviews,4
"Clinique
",Skincare,Pep It Up,ITEM 2053213,$15.00 ,1999 loves,NA,2 reviews,5
"Clinique
",Skincare,Turnaround Overnight Revitalizing Moisturizer,ITEM 1689140,$41.00 ,10K loves,SIZE: 1.7 oz/ 50 mL,289 reviews,4.5
"Clinique
",Skincare,Repairwear Laser Focus,ITEM 1271782,$49.50 ,10K loves,SIZE: 1 oz/ 30 mL,650 reviews,4.1
"Clinique
",Skincare,All About Eyes Serum De-Puffing Eye Massage,SIZE 0.5 oz/ 15 mL•ITEM 1234897,$32.50 ,10K loves,NA,844 reviews,3.8
"Clinique
",Skincare,Even Better Skin Tone Correcting Moisturizer Broad Spectrum SPF 20,SIZE 1.7 oz/ 50 mL•ITEM 1212281,$49.50 ,9852 loves,NA,391 reviews,4.1
"Clinique
",Skincare,Pep-Start Daily UV Protector Broad Spectrum SPF 50,SIZE 1 oz/ 30 mL•ITEM 1898725,$19.50 ,7276 loves,NA,109 reviews,4.2
"Clinique
",Skincare,Dramatically Different Moisturizing Gel Mini,ITEM 789735,$14.50 ,5183 loves,SIZE: 1.7 oz Tube/ 50 mL,54 reviews,4.4
"Clinique
",Skincare,Dramatically Different Moisturizing Cream,ITEM 1717016,$27.00 ,6367 loves,SIZE: 1.7 oz/ 50 mL,131 reviews,4.4
"Clinique
",Skincare,Superdefense SPF 20 Age Defense Moisturizer Very Dry to Dry Combination,SIZE 1.7 oz/ 50 mL•ITEM 1571512,$48.00 ,4318 loves,NA,256 reviews,4.4
"Clinique
",Skincare,Moisture Surge Face Spray,SIZE 4.2 oz/ 125 mL•ITEM 762518,$25.50 ,10K loves,NA,192 reviews,4.4
"Clinique
",Skincare,Dramatically Different Moisturizing Lotion+ Mini,ITEM 1682343,$5.00 ,4185 loves,SIZE: 0.5 oz Tube/ 15 mL,47 reviews,4.2
"Clinique
",Skincare,Moisture Favorites Set,ITEM 2039493,"$42.50
($64.00 value)",1063 loves,NA,2 reviews,4.5
